Tier,Term,Fico,Loan.Amount,Channel,Member,Fixed.Rate
3,7,840-850,30000-39999,NonAffiliate,Member,0.03663
3,7,840-850,30000-39999,NonAffiliate,NonMember,0.03763
3,7,840-850,40000-49999,Affiliate,Member,0.03507
3,7,840-850,40000-49999,Affiliate,NonMember,0.03607
3,7,840-850,40000-49999,NonAffiliate,Member,0.03657
3,7,840-850,40000-49999,NonAffiliate,NonMember,0.03757
3,7,840-850,50000-59999,Affiliate,Member,0.03501
3,7,840-850,50000-59999,Affiliate,NonMember,0.03601
3,7,840-850,50000-59999,NonAffiliate,Member,0.03651
3,7,840-850,50000-59999,NonAffiliate,NonMember,0.03751
3,7,840-850,60000-69999,Affiliate,Member,0.03495
3,7,840-850,60000-69999,Affiliate,NonMember,0.03595
3,7,840-850,60000-69999,NonAffiliate,Member,0.03645
3,7,840-850,60000-69999,NonAffiliate,NonMember,0.03745
3,7,840-850,70000-79999,Affiliate,Member,0.03489
3,7,840-850,70000-79999,Affiliate,NonMember,0.03589
3,7,840-850,70000-79999,NonAffiliate,Member,0.03639
3,7,840-850,70000-79999,NonAffiliate,NonMember,0.03739
3,7,840-850,80000-89999,Affiliate,Member,0.03483
3,7,840-850,80000-89999,Affiliate,NonMember,0.03583
3,7,840-850,80000-89999,NonAffiliate,Member,0.03633
3,7,840-850,80000-89999,NonAffiliate,NonMember,0.03733
3,7,840-850,90000-100000,Affiliate,Member,0.03477
3,7,840-850,90000-100000,Affiliate,NonMember,0.03577
3,7,840-850,90000-100000,NonAffiliate,Member,0.03627
3,7,840-850,90000-100000,NonAffiliate,NonMember,0.03727
4,2,600-619,0-9999,Affiliate,Member,0.05103
4,2,600-619,0-9999,Affiliate,NonMember,0.05203
4,2,600-619,0-9999,NonAffiliate,Member,0.05253
4,2,600-619,0-9999,NonAffiliate,NonMember,0.05353
4,2,600-619,10000-19999,Affiliate,Member,0.05097
4,2,600-619,10000-19999,Affiliate,NonMember,0.05197
4,2,600-619,10000-19999,NonAffiliate,Member,0.05247
4,2,600-619,10000-19999,NonAffiliate,NonMember,0.05347
4,2,600-619,20000-29999,Affiliate,Member,0.05091
4,2,600-619,20000-29999,Affiliate,NonMember,0.05191
4,2,600-619,20000-29999,NonAffiliate,Member,0.05241
4,2,600-619,20000-29999,NonAffiliate,NonMember,0.05341
4,2,600-619,30000-39999,Affiliate,Member,0.05085
4,2,600-619,30000-39999,Affiliate,NonMember,0.05185
4,2,600-619,30000-39999,NonAffiliate,Member,0.05235
4,2,600-619,30000-39999,NonAffiliate,NonMember,0.05335
4,2,600-619,40000-49999,Affiliate,Member,0.05079
4,2,600-619,40000-49999,Affiliate,NonMember,0.05179
4,2,600-619,40000-49999,NonAffiliate,Member,0.05229
4,2,600-619,40000-49999,NonAffiliate,NonMember,0.05329
4,2,600-619,50000-59999,Affiliate,Member,0.05073
4,2,600-619,50000-59999,Affiliate,NonMember,0.05173
4,2,600-619,50000-59999,NonAffiliate,Member,0.05223
4,2,600-619,50000-59999,NonAffiliate,NonMember,0.05323
4,2,600-619,60000-69999,Affiliate,Member,0.05067
4,2,600-619,60000-69999,Affiliate,NonMember,0.05167
4,2,600-619,60000-69999,NonAffiliate,Member,0.05217
4,2,600-619,60000-69999,NonAffiliate,NonMember,0.05317
4,2,600-619,70000-79999,Affiliate,Member,0.05061
4,2,600-619,70000-79999,Affiliate,NonMember,0.05161
4,2,600-619,70000-79999,NonAffiliate,Member,0.05211
4,2,600-619,70000-79999,NonAffiliate,NonMember,0.05311
4,2,600-619,80000-89999,Affiliate,Member,0.05055
4,2,600-619,80000-89999,Affiliate,NonMember,0.05155
4,2,600-619,80000-89999,NonAffiliate,Member,0.05205
4,2,600-619,80000-89999,NonAffiliate,NonMember,0.05305
4,2,600-619,90000-100000,Affiliate,Member,0.05049
4,2,600-619,90000-100000,Affiliate,NonMember,0.05149
4,2,600-619,90000-100000,NonAffiliate,Member,0.05199
4,2,600-619,90000-100000,NonAffiliate,NonMember,0.05299
4,2,620-639,0-9999,Affiliate,Member,0.04927
4,2,620-639,0-9999,Affiliate,NonMember,0.05027
4,2,620-639,0-9999,NonAffiliate,Member,0.05077
4,2,620-639,0-9999,NonAffiliate,NonMember,0.05177
4,2,620-639,10000-19999,Affiliate,Member,0.04921
4,2,620-639,10000-19999,Affiliate,NonMember,0.05021
4,2,620-639,10000-19999,NonAffiliate,Member,0.05071
4,2,620-639,10000-19999,NonAffiliate,NonMember,0.05171
4,2,620-639,20000-29999,Affiliate,Member,0.04915
4,2,620-639,20000-29999,Affiliate,NonMember,0.05015
4,2,620-639,20000-29999,NonAffiliate,Member,0.05065
4,2,620-639,20000-29999,NonAffiliate,NonMember,0.05165
4,2,620-639,30000-39999,Affiliate,Member,0.04909
4,2,620-639,30000-39999,Affiliate,NonMember,0.05009
4,2,620-639,30000-39999,NonAffiliate,Member,0.05059
4,2,620-639,30000-39999,NonAffiliate,NonMember,0.05159
4,2,620-639,40000-49999,Affiliate,Member,0.04903
4,2,620-639,40000-49999,Affiliate,NonMember,0.05003
4,2,620-639,40000-49999,NonAffiliate,Member,0.05053
4,2,620-639,40000-49999,NonAffiliate,NonMember,0.05153
4,2,620-639,50000-59999,Affiliate,Member,0.04897
4,2,620-639,50000-59999,Affiliate,NonMember,0.04997
4,2,620-639,50000-59999,NonAffiliate,Member,0.05047
4,2,620-639,50000-59999,NonAffiliate,NonMember,0.05147
4,2,620-639,60000-69999,Affiliate,Member,0.04891
4,2,620-639,60000-69999,Affiliate,NonMember,0.04991
4,2,620-639,60000-69999,NonAffiliate,Member,0.05041
4,2,620-639,60000-69999,NonAffiliate,NonMember,0.05141
4,2,620-639,70000-79999,Affiliate,Member,0.04885
4,2,620-639,70000-79999,Affiliate,NonMember,0.04985
4,2,620-639,70000-79999,NonAffiliate,Member,0.05035
4,2,620-639,70000-79999,NonAffiliate,NonMember,0.05135
4,2,620-639,80000-89999,Affiliate,Member,0.04879
4,2,620-639,80000-89999,Affiliate,NonMember,0.04979
4,2,620-639,80000-89999,NonAffiliate,Member,0.05029
4,2,620-639,80000-89999,NonAffiliate,NonMember,0.05129
4,2,620-639,90000-100000,Affiliate,Member,0.04873
4,2,620-639,90000-100000,Affiliate,NonMember,0.04973
4,2,620-639,90000-100000,NonAffiliate,Member,0.05023
4,2,620-639,90000-100000,NonAffiliate,NonMember,0.05123
4,2,640-659,0-9999,Affiliate,Member,0.04751
4,2,640-659,0-9999,Affiliate,NonMember,0.04851
4,2,640-659,0-9999,NonAffiliate,Member,0.04901
4,2,640-659,0-9999,NonAffiliate,NonMember,0.05001
4,2,640-659,10000-19999,Affiliate,Member,0.04745
4,2,640-659,10000-19999,Affiliate,NonMember,0.04845
4,2,640-659,10000-19999,NonAffiliate,Member,0.04895
4,2,640-659,10000-19999,NonAffiliate,NonMember,0.04995
4,2,640-659,20000-29999,Affiliate,Member,0.04739
4,2,640-659,20000-29999,Affiliate,NonMember,0.04839
4,2,640-659,20000-29999,NonAffiliate,Member,0.04889
4,2,640-659,20000-29999,NonAffiliate,NonMember,0.04989
4,2,640-659,30000-39999,Affiliate,Member,0.04733
4,2,640-659,30000-39999,Affiliate,NonMember,0.04833
4,2,640-659,30000-39999,NonAffiliate,Member,0.04883
4,2,640-659,30000-39999,NonAffiliate,NonMember,0.04983
4,2,640-659,40000-49999,Affiliate,Member,0.04727
4,2,640-659,40000-49999,Affiliate,NonMember,0.04827
4,2,640-659,40000-49999,NonAffiliate,Member,0.04877
4,2,640-659,40000-49999,NonAffiliate,NonMember,0.04977
4,2,640-659,50000-59999,Affiliate,Member,0.04721
4,2,640-659,50000-59999,Affiliate,NonMember,0.04821
4,2,640-659,50000-59999,NonAffiliate,Member,0.04871
4,2,640-659,50000-59999,NonAffiliate,NonMember,0.04971
4,2,640-659,60000-69999,Affiliate,Member,0.04715
4,2,640-659,60000-69999,Affiliate,NonMember,0.04815
4,2,640-659,60000-69999,NonAffiliate,Member,0.04865
4,2,640-659,60000-69999,NonAffiliate,NonMember,0.04965
4,2,640-659,70000-79999,Affiliate,Member,0.04709
4,2,640-659,70000-79999,Affiliate,NonMember,0.04809
4,2,640-659,70000-79999,NonAffiliate,Member,0.04859
4,2,640-659,70000-79999,NonAffiliate,NonMember,0.04959
4,2,640-659,80000-89999,Affiliate,Member,0.04703
4,2,640-659,80000-89999,Affiliate,NonMember,0.04803
4,2,640-659,80000-89999,NonAffiliate,Member,0.04853
4,2,640-659,80000-89999,NonAffiliate,NonMember,0.04953
4,2,640-659,90000-100000,Affiliate,Member,0.04697
4,2,640-659,90000-100000,Affiliate,NonMember,0.04797
4,2,640-659,90000-100000,NonAffiliate,Member,0.04847
4,2,640-659,90000-100000,NonAffiliate,NonMember,0.04947
4,2,660-679,0-9999,Affiliate,Member,0.04575
4,2,660-679,0-9999,Affiliate,NonMember,0.04675
4,2,660-679,0-9999,NonAffiliate,Member,0.04725
4,2,660-679,0-9999,NonAffiliate,NonMember,0.04825
4,2,660-679,10000-19999,Affiliate,Member,0.04569
4,2,660-679,10000-19999,Affiliate,NonMember,0.04669
4,2,660-679,10000-19999,NonAffiliate,Member,0.04719
4,2,660-679,10000-19999,NonAffiliate,NonMember,0.04819
4,2,660-679,20000-29999,Affiliate,Member,0.04563
4,2,660-679,20000-29999,Affiliate,NonMember,0.04663
4,2,660-679,20000-29999,NonAffiliate,Member,0.04713
4,2,660-679,20000-29999,NonAffiliate,NonMember,0.04813
4,2,660-679,30000-39999,Affiliate,Member,0.04557
4,2,660-679,30000-39999,Affiliate,NonMember,0.04657
4,2,660-679,30000-39999,NonAffiliate,Member,0.04707
4,2,660-679,30000-39999,NonAffiliate,NonMember,0.04807
4,2,660-679,40000-49999,Affiliate,Member,0.04551
4,2,660-679,40000-49999,Affiliate,NonMember,0.04651
4,2,660-679,40000-49999,NonAffiliate,Member,0.04701
4,2,660-679,40000-49999,NonAffiliate,NonMember,0.04801
4,2,660-679,50000-59999,Affiliate,Member,0.04545
4,2,660-679,50000-59999,Affiliate,NonMember,0.04645
4,2,660-679,50000-59999,NonAffiliate,Member,0.04695
4,2,660-679,50000-59999,NonAffiliate,NonMember,0.04795
4,2,660-679,60000-69999,Affiliate,Member,0.04539
4,2,660-679,60000-69999,Affiliate,NonMember,0.04639
4,2,660-679,60000-69999,NonAffiliate,Member,0.04689
4,2,660-679,60000-69999,NonAffiliate,NonMember,0.04789
4,2,660-679,70000-79999,Affiliate,Member,0.04533
4,2,660-679,70000-79999,Affiliate,NonMember,0.04633
4,2,660-679,70000-79999,NonAffiliate,Member,0.04683
4,2,660-679,70000-79999,NonAffiliate,NonMember,0.04783
4,2,660-679,80000-89999,Affiliate,Member,0.04527
4,2,660-679,80000-89999,Affiliate,NonMember,0.04627
4,2,660-679,80000-89999,NonAffiliate,Member,0.04677
4,2,660-679,80000-89999,NonAffiliate,NonMember,0.04777
4,2,660-679,90000-100000,Affiliate,Member,0.04521
4,2,660-679,90000-100000,Affiliate,NonMember,0.04621
4,2,660-679,90000-100000,NonAffiliate,Member,0.04671
4,2,660-679,90000-100000,NonAffiliate,NonMember,0.04771
4,2,680-699,0-9999,Affiliate,Member,0.04399
4,2,680-699,0-9999,Affiliate,NonMember,0.04499
4,2,680-699,0-9999,NonAffiliate,Member,0.04549
4,2,680-699,0-9999,NonAffiliate,NonMember,0.04649
4,2,680-699,10000-19999,Affiliate,Member,0.04393
4,2,680-699,10000-19999,Affiliate,NonMember,0.04493
4,2,680-699,10000-19999,NonAffiliate,Member,0.04543
4,2,680-699,10000-19999,NonAffiliate,NonMember,0.04643
4,2,680-699,20000-29999,Affiliate,Member,0.04387
4,2,680-699,20000-29999,Affiliate,NonMember,0.04487
4,2,680-699,20000-29999,NonAffiliate,Member,0.04537
4,2,680-699,20000-29999,NonAffiliate,NonMember,0.04637
4,2,680-699,30000-39999,Affiliate,Member,0.04381
4,2,680-699,30000-39999,Affiliate,NonMember,0.04481
4,2,680-699,30000-39999,NonAffiliate,Member,0.04531
4,2,680-699,30000-39999,NonAffiliate,NonMember,0.04631
4,2,680-699,40000-49999,Affiliate,Member,0.04375
4,2,680-699,40000-49999,Affiliate,NonMember,0.04475
4,2,680-699,40000-49999,NonAffiliate,Member,0.04525
4,2,680-699,40000-49999,NonAffiliate,NonMember,0.04625
4,2,680-699,50000-59999,Affiliate,Member,0.04369
4,2,680-699,50000-59999,Affiliate,NonMember,0.04469
4,2,680-699,50000-59999,NonAffiliate,Member,0.04519
4,2,680-699,50000-59999,NonAffiliate,NonMember,0.04619
4,2,680-699,60000-69999,Affiliate,Member,0.04363
4,2,680-699,60000-69999,Affiliate,NonMember,0.04463
4,2,680-699,60000-69999,NonAffiliate,Member,0.04513
4,2,680-699,60000-69999,NonAffiliate,NonMember,0.04613
4,2,680-699,70000-79999,Affiliate,Member,0.04357
4,2,680-699,70000-79999,Affiliate,NonMember,0.04457
4,2,680-699,70000-79999,NonAffiliate,Member,0.04507
4,2,680-699,70000-79999,NonAffiliate,NonMember,0.04607
4,2,680-699,80000-89999,Affiliate,Member,0.04351
4,2,680-699,80000-89999,Affiliate,NonMember,0.04451
4,2,680-699,80000-89999,NonAffiliate,Member,0.04501
4,2,680-699,80000-89999,NonAffiliate,NonMember,0.04601
4,2,680-699,90000-100000,Affiliate,Member,0.04345
4,2,680-699,90000-100000,Affiliate,NonMember,0.04445
4,2,680-699,90000-100000,NonAffiliate,Member,0.04495
4,2,680-699,90000-100000,NonAffiliate,NonMember,0.04595
4,2,700-719,0-9999,Affiliate,Member,0.04223
4,2,700-719,0-9999,Affiliate,NonMember,0.04323
4,2,700-719,0-9999,NonAffiliate,Member,0.04373
4,2,700-719,0-9999,NonAffiliate,NonMember,0.04473
4,2,700-719,10000-19999,Affiliate,Member,0.04217
4,2,700-719,10000-19999,Affiliate,NonMember,0.04317
4,2,700-719,10000-19999,NonAffiliate,Member,0.04367
4,2,700-719,10000-19999,NonAffiliate,NonMember,0.04467
4,2,700-719,20000-29999,Affiliate,Member,0.04211
4,2,700-719,20000-29999,Affiliate,NonMember,0.04311
4,2,700-719,20000-29999,NonAffiliate,Member,0.04361
4,2,700-719,20000-29999,NonAffiliate,NonMember,0.04461
4,2,700-719,30000-39999,Affiliate,Member,0.04205
4,2,700-719,30000-39999,Affiliate,NonMember,0.04305
4,2,700-719,30000-39999,NonAffiliate,Member,0.04355
4,2,700-719,30000-39999,NonAffiliate,NonMember,0.04455
4,2,700-719,40000-49999,Affiliate,Member,0.04199
4,2,700-719,40000-49999,Affiliate,NonMember,0.04299
4,2,700-719,40000-49999,NonAffiliate,Member,0.04349
4,2,700-719,40000-49999,NonAffiliate,NonMember,0.04449
4,2,700-719,50000-59999,Affiliate,Member,0.04193
4,2,700-719,50000-59999,Affiliate,NonMember,0.04293
4,2,700-719,50000-59999,NonAffiliate,Member,0.04343
4,2,700-719,50000-59999,NonAffiliate,NonMember,0.04443
4,2,700-719,60000-69999,Affiliate,Member,0.04187
4,2,700-719,60000-69999,Affiliate,NonMember,0.04287
4,2,700-719,60000-69999,NonAffiliate,Member,0.04337
4,2,700-719,60000-69999,NonAffiliate,NonMember,0.04437
4,2,700-719,70000-79999,Affiliate,Member,0.04181
4,2,700-719,70000-79999,Affiliate,NonMember,0.04281
4,2,700-719,70000-79999,NonAffiliate,Member,0.04331
4,2,700-719,70000-79999,NonAffiliate,NonMember,0.04431
4,2,700-719,80000-89999,Affiliate,Member,0.04175
4,2,700-719,80000-89999,Affiliate,NonMember,0.04275
4,2,700-719,80000-89999,NonAffiliate,Member,0.04325
4,2,700-719,80000-89999,NonAffiliate,NonMember,0.04425
4,2,700-719,90000-100000,Affiliate,Member,0.04169
4,2,700-719,90000-100000,Affiliate,NonMember,0.04269
4,2,700-719,90000-100000,NonAffiliate,Member,0.04319
4,2,700-719,90000-100000,NonAffiliate,NonMember,0.04419
4,2,720-739,0-9999,Affiliate,Member,0.04047
4,2,720-739,0-9999,Affiliate,NonMember,0.04147
4,2,720-739,0-9999,NonAffiliate,Member,0.04197
4,2,720-739,0-9999,NonAffiliate,NonMember,0.04297
4,2,720-739,10000-19999,Affiliate,Member,0.04041
4,2,720-739,10000-19999,Affiliate,NonMember,0.04141
4,2,720-739,10000-19999,NonAffiliate,Member,0.04191
4,2,720-739,10000-19999,NonAffiliate,NonMember,0.04291
4,2,720-739,20000-29999,Affiliate,Member,0.04035
4,2,720-739,20000-29999,Affiliate,NonMember,0.04135
4,2,720-739,20000-29999,NonAffiliate,Member,0.04185
4,2,720-739,20000-29999,NonAffiliate,NonMember,0.04285
4,2,720-739,30000-39999,Affiliate,Member,0.04029
4,2,720-739,30000-39999,Affiliate,NonMember,0.04129
4,2,720-739,30000-39999,NonAffiliate,Member,0.04179
4,2,720-739,30000-39999,NonAffiliate,NonMember,0.04279
4,2,720-739,40000-49999,Affiliate,Member,0.04023
4,2,720-739,40000-49999,Affiliate,NonMember,0.04123
4,2,720-739,40000-49999,NonAffiliate,Member,0.04173
4,2,720-739,40000-49999,NonAffiliate,NonMember,0.04273
4,2,720-739,50000-59999,Affiliate,Member,0.04017
4,2,720-739,50000-59999,Affiliate,NonMember,0.04117
4,2,720-739,50000-59999,NonAffiliate,Member,0.04167
4,2,720-739,50000-59999,NonAffiliate,NonMember,0.04267
4,2,720-739,60000-69999,Affiliate,Member,0.04011
4,2,720-739,60000-69999,Affiliate,NonMember,0.04111
4,2,720-739,60000-69999,NonAffiliate,Member,0.04161
4,2,720-739,60000-69999,NonAffiliate,NonMember,0.04261
4,2,720-739,70000-79999,Affiliate,Member,0.04005
4,2,720-739,70000-79999,Affiliate,NonMember,0.04105
4,2,720-739,70000-79999,NonAffiliate,Member,0.04155
4,2,720-739,70000-79999,NonAffiliate,NonMember,0.04255
4,2,720-739,80000-89999,Affiliate,Member,0.03999
4,2,720-739,80000-89999,Affiliate,NonMember,0.04099
4,2,720-739,80000-89999,NonAffiliate,Member,0.04149
4,2,720-739,80000-89999,NonAffiliate,NonMember,0.04249
4,2,720-739,90000-100000,Affiliate,Member,0.03993
4,2,720-739,90000-100000,Affiliate,NonMember,0.04093
4,2,720-739,90000-100000,NonAffiliate,Member,0.04143
4,2,720-739,90000-100000,NonAffiliate,NonMember,0.04243
4,2,740-759,0-9999,Affiliate,Member,0.03871
4,2,740-759,0-9999,Affiliate,NonMember,0.03971
4,2,740-759,0-9999,NonAffiliate,Member,0.04021
4,2,740-759,0-9999,NonAffiliate,NonMember,0.04121
4,2,740-759,10000-19999,Affiliate,Member,0.03865
4,2,740-759,10000-19999,Affiliate,NonMember,0.03965
4,2,740-759,10000-19999,NonAffiliate,Member,0.04015
4,2,740-759,10000-19999,NonAffiliate,NonMember,0.04115
4,2,740-759,20000-29999,Affiliate,Member,0.03859
4,2,740-759,20000-29999,Affiliate,NonMember,0.03959
4,2,740-759,20000-29999,NonAffiliate,Member,0.04009
4,2,740-759,20000-29999,NonAffiliate,NonMember,0.04109
4,2,740-759,30000-39999,Affiliate,Member,0.03853
4,2,740-759,30000-39999,Affiliate,NonMember,0.03953
4,2,740-759,30000-39999,NonAffiliate,Member,0.04003
4,2,740-759,30000-39999,NonAffiliate,NonMember,0.04103
4,2,740-759,40000-49999,Affiliate,Member,0.03847
4,2,740-759,40000-49999,Affiliate,NonMember,0.03947
4,2,740-759,40000-49999,NonAffiliate,Member,0.03997
4,2,740-759,40000-49999,NonAffiliate,NonMember,0.04097
4,2,740-759,50000-59999,Affiliate,Member,0.03841
4,2,740-759,50000-59999,Affiliate,NonMember,0.03941
4,2,740-759,50000-59999,NonAffiliate,Member,0.03991
4,2,740-759,50000-59999,NonAffiliate,NonMember,0.04091
4,2,740-759,60000-69999,Affiliate,Member,0.03835
4,2,740-759,60000-69999,Affiliate,NonMember,0.03935
4,2,740-759,60000-69999,NonAffiliate,Member,0.03985
4,2,740-759,60000-69999,NonAffiliate,NonMember,0.04085
4,2,740-759,70000-79999,Affiliate,Member,0.03829
4,2,740-759,70000-79999,Affiliate,NonMember,0.03929
4,2,740-759,70000-79999,NonAffiliate,Member,0.03979
4,2,740-759,70000-79999,NonAffiliate,NonMember,0.04079
4,2,740-759,80000-89999,Affiliate,Member,0.03823
4,2,740-759,80000-89999,Affiliate,NonMember,0.03923
4,2,740-759,80000-89999,NonAffiliate,Member,0.03973
4,2,740-759,80000-89999,NonAffiliate,NonMember,0.04073
4,2,740-759,90000-100000,Affiliate,Member,0.03817
4,2,740-759,90000-100000,Affiliate,NonMember,0.03917
4,2,740-759,90000-100000,NonAffiliate,Member,0.03967
4,2,740-759,90000-100000,NonAffiliate,NonMember,0.04067
4,2,760-779,0-9999,Affiliate,Member,0.03695
4,2,760-779,0-9999,Affiliate,NonMember,0.03795
4,2,760-779,0-9999,NonAffiliate,Member,0.03845
4,2,760-779,0-9999,NonAffiliate,NonMember,0.03945
4,2,760-779,10000-19999,Affiliate,Member,0.03689
4,2,760-779,10000-19999,Affiliate,NonMember,0.03789
4,2,760-779,10000-19999,NonAffiliate,Member,0.03839
4,2,760-779,10000-19999,NonAffiliate,NonMember,0.03939
4,2,760-779,20000-29999,Affiliate,Member,0.03683
4,2,760-779,20000-29999,Affiliate,NonMember,0.03783
4,2,760-779,20000-29999,NonAffiliate,Member,0.03833
4,2,760-779,20000-29999,NonAffiliate,NonMember,0.03933
4,2,760-779,30000-39999,Affiliate,Member,0.03677
4,2,760-779,30000-39999,Affiliate,NonMember,0.03777
4,2,760-779,30000-39999,NonAffiliate,Member,0.03827
4,2,760-779,30000-39999,NonAffiliate,NonMember,0.03927
4,2,760-779,40000-49999,Affiliate,Member,0.03671
4,2,760-779,40000-49999,Affiliate,NonMember,0.03771
4,2,760-779,40000-49999,NonAffiliate,Member,0.03821
4,2,760-779,40000-49999,NonAffiliate,NonMember,0.03921
4,2,760-779,50000-59999,Affiliate,Member,0.03665
4,2,760-779,50000-59999,Affiliate,NonMember,0.03765
4,2,760-779,50000-59999,NonAffiliate,Member,0.03815
4,2,760-779,50000-59999,NonAffiliate,NonMember,0.03915
4,2,760-779,60000-69999,Affiliate,Member,0.03659
4,2,760-779,60000-69999,Affiliate,NonMember,0.03759
4,2,760-779,60000-69999,NonAffiliate,Member,0.03809
4,2,760-779,60000-69999,NonAffiliate,NonMember,0.03909
4,2,760-779,70000-79999,Affiliate,Member,0.03653
4,2,760-779,70000-79999,Affiliate,NonMember,0.03753
4,2,760-779,70000-79999,NonAffiliate,Member,0.03803
4,2,760-779,70000-79999,NonAffiliate,NonMember,0.03903
4,2,760-779,80000-89999,Affiliate,Member,0.03647
4,2,760-779,80000-89999,Affiliate,NonMember,0.03747
4,2,760-779,80000-89999,NonAffiliate,Member,0.03797
4,2,760-779,80000-89999,NonAffiliate,NonMember,0.03897
4,2,760-779,90000-100000,Affiliate,Member,0.03641
4,2,760-779,90000-100000,Affiliate,NonMember,0.03741
4,2,760-779,90000-100000,NonAffiliate,Member,0.03791
4,2,760-779,90000-100000,NonAffiliate,NonMember,0.03891
4,2,780-799,0-9999,Affiliate,Member,0.03519
4,2,780-799,0-9999,Affiliate,NonMember,0.03619
4,2,780-799,0-9999,NonAffiliate,Member,0.03669
